,Actor1CountryCode,Actor1Name,GoldsteinScale,NumMentions,SQLDATE
3215,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20080711
3216,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20080711
3217,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20080711
3218,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20080711
3219,LBR,ELLEN JOHNSON SIRLEAF,-2.0,9,20080712
3220,LBR,ELLEN JOHNSON SIRLEAF,3.4,9,20080712
3221,LBR,ELLEN JOHNSON SIRLEAF,4.0,7,20080712
3222,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20080712
3223,LBR,ELLEN JOHNSON SIRLEAF,3.4,9,20080712
3224,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20080712
3225,LBR,ELLEN JOHNSON SIRLEAF,3.4,5,20080712
3226,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20080713
3227,LBR,ELLEN JOHNSON SIRLEAF,-2.0,5,20080713
3228,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20080713
3229,LBR,ELLEN JOHNSON SIRLEAF,-0.1,5,20080713
3230,LBR,ELLEN JOHNSON SIRLEAF,-0.1,2,20080713
3231,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20080713
3232,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20080713
3233,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20080713
3234,LBR,ELLEN JOHNSON SIRLEAF,3.0,5,20080714
3235,LBR,ELLEN JOHNSON SIRLEAF,4.0,4,20080714
3236,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20080714
3237,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20080714
3238,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20080714
3239,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20080714
3240,LBR,ELLEN JOHNSON SIRLEAF,4.0,5,20080714
3241,LBR,ELLEN JOHNSON SIRLEAF,-2.0,7,20080714
3242,LBR,ELLEN JOHNSON SIRLEAF,1.9,7,20080715
3243,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20080715
3244,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20080715
3245,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20080715
3246,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20080715
3247,LBR,ELLEN JOHNSON SIRLEAF,4.0,4,20080715
3248,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20080715
3249,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20080715
3250,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20080715
3251,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20080715
3252,LBR,ELLEN JOHNSON SIRLEAF,0.4,3,20080715
3253,LBR,ELLEN JOHNSON SIRLEAF,4.0,5,20080715
3254,LBR,ELLEN JOHNSON SIRLEAF,4.0,5,20080715
3255,LBR,ELLEN JOHNSON SIRLEAF,3.4,8,20080715
3256,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20080716
3257,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20080716
3258,LBR,ELLEN JOHNSON SIRLEAF,7.0,1,20080716
3259,LBR,ELLEN JOHNSON SIRLEAF,3.4,5,20080716
3260,LBR,ELLEN JOHNSON SIRLEAF,6.0,5,20080716
3261,LBR,ELLEN JOHNSON SIRLEAF,6.0,2,20080716
3262,LBR,ELLEN JOHNSON SIRLEAF,1.9,8,20080717
3263,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20080717
3264,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20080717
3265,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20080717
3266,LBR,ELLEN JOHNSON SIRLEAF,4.0,7,20080717
3267,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20080717
3268,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20080717
3269,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20080717
3270,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20080717
3271,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20080717
3272,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20080717
3273,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20080717
3274,LBR,ELLEN JOHNSON SIRLEAF,1.9,10,20080717
3275,LBR,ELLEN JOHNSON SIRLEAF,-6.5,7,20120306
3276,LBR,ELLEN JOHNSON SIRLEAF,3.4,9,20110107
3277,LBR,ELLEN JOHNSON SIRLEAF,1.9,9,20110107
3278,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20081230
3279,LBR,ELLEN JOHNSON SIRLEAF,4.0,1,20081230
3280,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20081230
3281,LBR,ELLEN JOHNSON SIRLEAF,1.0,9,20081231
3282,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20090101
3283,LBR,ELLEN JOHNSON SIRLEAF,2.8,5,20090101
3284,LBR,ELLEN JOHNSON SIRLEAF,2.8,2,20090101
3285,LBR,ELLEN JOHNSON SIRLEAF,2.8,3,20090102
3286,LBR,ELLEN JOHNSON SIRLEAF,3.4,8,20140722
3287,LBR,ELLEN JOHNSON SIRLEAF,5.2,10,20140722
3288,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20140722
3289,LBR,ELLEN JOHNSON SIRLEAF,1.0,16,20140722
3290,LBR,ELLEN JOHNSON SIRLEAF,7.0,16,20140722
3291,LBR,ELLEN JOHNSON SIRLEAF,3.0,10,20140903
3292,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20141113
3293,LBR,ELLEN JOHNSON SIRLEAF,0.0,3,20141113
3294,LBR,ELLEN JOHNSON SIRLEAF,2.8,16,20141113
3295,LBR,ELLEN JOHNSON SIRLEAF,2.8,20,20141113
3296,LBR,ELLEN JOHNSON SIRLEAF,2.8,4,20141113
3297,LBR,ELLEN JOHNSON SIRLEAF,2.8,140,20141113
3298,LBR,ELLEN JOHNSON SIRLEAF,0.4,95,20141113
3299,LBR,ELLEN JOHNSON SIRLEAF,0.4,5,20141113
3300,LBR,ELLEN JOHNSON SIRLEAF,3.5,10,20141113
3301,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20070125
3302,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20070125
3303,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20070125
3304,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20070126
3305,LBR,ELLEN JOHNSON SIRLEAF,1.9,7,20070126
3306,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20070126
3307,LBR,ELLEN JOHNSON SIRLEAF,-5.0,7,20070126
3308,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20070130
3309,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20070130
3310,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20070130
3311,LBR,ELLEN JOHNSON SIRLEAF,5.2,3,20070131
3312,LBR,ELLEN JOHNSON SIRLEAF,5.2,1,20070131
3313,LBR,ELLEN JOHNSON SIRLEAF,5.2,2,20070131
3314,LBR,ELLEN JOHNSON SIRLEAF,5.2,1,20070131
3315,LBR,ELLEN JOHNSON SIRLEAF,0.0,9,20070201
3316,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20070201
3317,LBR,ELLEN JOHNSON SIRLEAF,7.0,7,20070201
3318,LBR,ELLEN JOHNSON SIRLEAF,4.0,4,20070201
3319,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20070201
3320,LBR,ELLEN JOHNSON SIRLEAF,4.0,5,20070201
3321,LBR,ELLEN JOHNSON SIRLEAF,7.0,5,20070201
3322,LBR,ELLEN JOHNSON SIRLEAF,2.8,8,20070201
3323,LBR,ELLEN JOHNSON SIRLEAF,7.0,17,20070201
3324,LBR,ELLEN JOHNSON SIRLEAF,7.0,11,20070201
3325,LBR,ELLEN JOHNSON SIRLEAF,7.0,10,20070201
3326,LBR,ELLEN JOHNSON SIRLEAF,7.0,12,20070201
3327,LBR,ELLEN JOHNSON SIRLEAF,7.0,5,20070202
3328,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20070202
3329,LBR,ELLEN JOHNSON SIRLEAF,7.0,7,20070202
3330,LBR,ELLEN JOHNSON SIRLEAF,3.4,14,20070202
3331,LBR,ELLEN JOHNSON SIRLEAF,7.0,3,20070202
3332,LBR,ELLEN JOHNSON SIRLEAF,3.4,8,20070202
3333,LBR,ELLEN JOHNSON SIRLEAF,3.4,20,20070202
3334,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20070202
3335,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20070202
3336,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20070202
3337,LBR,ELLEN JOHNSON SIRLEAF,1.9,14,20070202
3338,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20070202
3339,LBR,ELLEN JOHNSON SIRLEAF,2.8,6,20070202
3340,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20070202
3341,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20070202
3342,LBR,ELLEN JOHNSON SIRLEAF,3.4,5,20070202
3343,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20070202
3344,LBR,ELLEN JOHNSON SIRLEAF,0.0,3,20050318
3345,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20050326
3346,LBR,ELLEN JOHNSON SIRLEAF,3.0,7,20050328
3347,LBR,ELLEN JOHNSON SIRLEAF,-2.0,7,20050328
3348,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20050328
3349,LBR,ELLEN JOHNSON SIRLEAF,0.4,7,20050329
3350,LBR,ELLEN JOHNSON SIRLEAF,0.0,7,20050329
3351,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20050402
3352,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20050402
3353,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20050406
3354,LBR,ELLEN JOHNSON SIRLEAF,-2.0,4,20050413
3355,LBR,ELLEN JOHNSON SIRLEAF,-4.0,4,20050413
3356,LBR,ELLEN JOHNSON SIRLEAF,-2.0,2,20050413
3357,LBR,ELLEN JOHNSON SIRLEAF,-4.0,2,20050413
3358,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20050416
3359,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20050416
3360,LBR,ELLEN JOHNSON SIRLEAF,0.0,7,20050416
3361,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20110413
3362,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20110413
3363,LBR,ELLEN JOHNSON SIRLEAF,5.0,10,20121224
3364,LBR,ELLEN JOHNSON SIRLEAF,3.4,4,20121225
3365,LBR,ELLEN JOHNSON SIRLEAF,3.4,1,20121225
3366,LBR,ELLEN JOHNSON SIRLEAF,5.0,4,20121225
3367,LBR,ELLEN JOHNSON SIRLEAF,5.0,6,20121225
3368,LBR,ELLEN JOHNSON SIRLEAF,5.0,10,20121225
3369,LBR,ELLEN JOHNSON SIRLEAF,8.0,10,20130422
3370,LBR,ELLEN JOHNSON SIRLEAF,8.0,10,20130422
3371,LBR,ELLEN JOHNSON SIRLEAF,3.0,10,20130422
3372,LBR,ELLEN JOHNSON SIRLEAF,7.0,10,20130430
3373,LBR,ELLEN JOHNSON SIRLEAF,3.0,2,20091227
3374,LBR,ELLEN JOHNSON SIRLEAF,3.0,6,20091227
3375,LBR,ELLEN JOHNSON SIRLEAF,3.0,1,20091227
3376,LBR,ELLEN JOHNSON SIRLEAF,3.0,2,20091227
3377,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20091228
3378,LBR,ELLEN JOHNSON SIRLEAF,4.0,7,20091228
3379,LBR,ELLEN JOHNSON SIRLEAF,-5.0,9,20091230
3380,LBR,ELLEN JOHNSON SIRLEAF,0.4,10,20140829
3381,LBR,ELLEN JOHNSON SIRLEAF,3.4,10,20140829
3382,LBR,ELLEN JOHNSON SIRLEAF,1.9,8,20140912
3383,LBR,ELLEN JOHNSON SIRLEAF,1.0,30,20140912
3384,LBR,ELLEN JOHNSON SIRLEAF,7.0,18,20140912
3385,LBR,ELLEN JOHNSON SIRLEAF,7.0,6,20140912
3386,LBR,ELLEN JOHNSON SIRLEAF,7.0,6,20140912
3387,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20140912
3388,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20140520
3389,LBR,ELLEN JOHNSON SIRLEAF,1.9,1,20140520
3390,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20140520
3391,LBR,ELLEN JOHNSON SIRLEAF,-2.0,10,20130812
3392,LBR,ELLEN JOHNSON SIRLEAF,-0.4,6,20130812
3393,LBR,ELLEN JOHNSON SIRLEAF,0.0,9,20120229
3394,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20120301
3395,LBR,ELLEN JOHNSON SIRLEAF,0.0,9,20120302
3396,LBR,ELLEN JOHNSON SIRLEAF,-2.0,9,20120302
3397,LBR,ELLEN JOHNSON SIRLEAF,3.4,4,20120302
3398,LBR,ELLEN JOHNSON SIRLEAF,-5.0,10,20071121
3399,LBR,ELLEN JOHNSON SIRLEAF,1.0,7,20071121
3400,LBR,ELLEN JOHNSON SIRLEAF,-5.0,4,20071121
3401,LBR,ELLEN JOHNSON SIRLEAF,1.9,5,20071126
3402,LBR,ELLEN JOHNSON SIRLEAF,3.4,5,20071127
3403,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20071127
3404,LBR,ELLEN JOHNSON SIRLEAF,7.4,5,20071127
3405,LBR,ELLEN JOHNSON SIRLEAF,7.4,2,20071127
3406,LBR,ELLEN JOHNSON SIRLEAF,1.0,18,20071127
3407,LBR,ELLEN JOHNSON SIRLEAF,3.4,3,20071127
3408,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20071127
3409,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20071127
3410,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20071127
3411,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20071127
3412,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20071127
3413,LBR,ELLEN JOHNSON SIRLEAF,3.4,6,20071127
3414,LBR,ELLEN JOHNSON SIRLEAF,-5.0,5,20111119
3415,LBR,ELLEN JOHNSON SIRLEAF,-4.0,9,20111119
3416,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20040203
3417,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20110502
3418,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20110502
3419,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20110502
3420,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20110502
3421,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20110502
3422,LBR,ELLEN JOHNSON SIRLEAF,3.4,5,20110503
3423,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20110503
3424,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20110503
3425,LBR,ELLEN JOHNSON SIRLEAF,3.4,1,20110504
3426,LBR,ELLEN JOHNSON SIRLEAF,3.4,1,20110504
3427,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20110504
3428,LBR,ELLEN JOHNSON SIRLEAF,-0.4,10,20141029
3429,LBR,ELLEN JOHNSON SIRLEAF,0.4,80,20141029
3430,LBR,ELLEN JOHNSON SIRLEAF,0.4,66,20141029
3431,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20131213
3432,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20131213
3433,LBR,ELLEN JOHNSON SIRLEAF,7.0,5,20090615
3434,LBR,ELLEN JOHNSON SIRLEAF,0.4,40,20090128
3435,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20090129
3436,LBR,ELLEN JOHNSON SIRLEAF,0.0,8,20090129
3437,LBR,ELLEN JOHNSON SIRLEAF,1.9,7,20120524
3438,LBR,ELLEN JOHNSON SIRLEAF,0.0,7,20081125
3439,LBR,ELLEN JOHNSON SIRLEAF,3.4,6,20081125
3440,LBR,ELLEN JOHNSON SIRLEAF,1.0,5,20081126
3441,LBR,ELLEN JOHNSON SIRLEAF,1.0,5,20081126
3442,LBR,ELLEN JOHNSON SIRLEAF,7.0,7,20081128
3443,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20081201
3444,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20081201
3445,LBR,ELLEN JOHNSON SIRLEAF,7.0,7,20081201
3446,LBR,ELLEN JOHNSON SIRLEAF,3.4,9,20081204
3447,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20090810
3448,LBR,ELLEN JOHNSON SIRLEAF,-0.4,3,20090810
3449,LBR,ELLEN JOHNSON SIRLEAF,-0.4,2,20090810
3450,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20090810
3451,LBR,ELLEN JOHNSON SIRLEAF,0.0,3,20090810
3452,LBR,ELLEN JOHNSON SIRLEAF,-0.4,4,20090810
3453,LBR,ELLEN JOHNSON SIRLEAF,-0.4,9,20090810
3454,LBR,ELLEN JOHNSON SIRLEAF,3.4,3,20090811
3455,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20090811
3456,LBR,ELLEN JOHNSON SIRLEAF,1.0,9,20090812
3457,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20090813
3458,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20090813
3459,LBR,ELLEN JOHNSON SIRLEAF,0.0,3,20090813
3460,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20090813
3461,LBR,ELLEN JOHNSON SIRLEAF,0.0,24,20090813
3462,LBR,ELLEN JOHNSON SIRLEAF,3.0,10,20090813
3463,LBR,ELLEN JOHNSON SIRLEAF,3.0,14,20090813
3464,LBR,ELLEN JOHNSON SIRLEAF,3.0,4,20090813
3465,LBR,ELLEN JOHNSON SIRLEAF,-5.0,75,20090813
3466,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20090813
3467,LBR,ELLEN JOHNSON SIRLEAF,-5.0,3,20090813
3468,LBR,ELLEN JOHNSON SIRLEAF,-5.0,42,20090813
3469,LBR,ELLEN JOHNSON SIRLEAF,-5.0,4,20090813
3470,LBR,ELLEN JOHNSON SIRLEAF,4.0,37,20090813
3471,LBR,ELLEN JOHNSON SIRLEAF,4.0,4,20090813
3472,LBR,ELLEN JOHNSON SIRLEAF,3.4,4,20090813
3473,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20090813
3474,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20090813
3475,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20090813
3476,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20090813
3477,LBR,ELLEN JOHNSON SIRLEAF,0.0,16,20090813
3478,LBR,ELLEN JOHNSON SIRLEAF,1.0,6,20090813
3479,LBR,ELLEN JOHNSON SIRLEAF,1.0,4,20090813
3480,LBR,ELLEN JOHNSON SIRLEAF,1.0,1,20090813
3481,LBR,ELLEN JOHNSON SIRLEAF,0.4,3,20090813
3482,LBR,ELLEN JOHNSON SIRLEAF,0.4,2,20090813
3483,LBR,ELLEN JOHNSON SIRLEAF,4.0,5,20090813
3484,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20090813
3485,LBR,ELLEN JOHNSON SIRLEAF,1.0,11,20090813
3486,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20090813
3487,LBR,ELLEN JOHNSON SIRLEAF,1.9,11,20090813
3488,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20090813
3489,LBR,ELLEN JOHNSON SIRLEAF,4.0,6,20090813
3490,LBR,ELLEN JOHNSON SIRLEAF,7.0,4,20090813
3491,LBR,ELLEN JOHNSON SIRLEAF,3.4,6,20090813
3492,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20090813
3493,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20090813
3494,LBR,ELLEN JOHNSON SIRLEAF,0.0,1,20090813
3495,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20090813
3496,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20090813
3497,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20090813
3498,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20090813
3499,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20090813
3500,LBR,ELLEN JOHNSON SIRLEAF,0.0,5,20090813
3501,LBR,ELLEN JOHNSON SIRLEAF,0.0,50,20090813
3502,LBR,ELLEN JOHNSON SIRLEAF,1.9,6,20090813
3503,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20090813
3504,LBR,ELLEN JOHNSON SIRLEAF,3.4,4,20090813
3505,LBR,ELLEN JOHNSON SIRLEAF,3.4,1,20090813
3506,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20090813
3507,LBR,ELLEN JOHNSON SIRLEAF,7.0,5,20090813
3508,LBR,ELLEN JOHNSON SIRLEAF,1.0,2,20090813
3509,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20090813
3510,LBR,ELLEN JOHNSON SIRLEAF,7.0,5,20090813
3511,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20090813
3512,LBR,ELLEN JOHNSON SIRLEAF,7.0,18,20090813
3513,LBR,ELLEN JOHNSON SIRLEAF,7.0,9,20090813
3514,LBR,ELLEN JOHNSON SIRLEAF,7.0,48,20090813
3515,LBR,ELLEN JOHNSON SIRLEAF,7.0,36,20090813
3516,LBR,ELLEN JOHNSON SIRLEAF,3.4,5,20090813
3517,LBR,ELLEN JOHNSON SIRLEAF,7.0,16,20090813
3518,LBR,ELLEN JOHNSON SIRLEAF,7.0,2,20090813
3519,LBR,ELLEN JOHNSON SIRLEAF,3.0,8,20131227
3520,LBR,ELLEN JOHNSON SIRLEAF,-0.4,10,20140705
3521,LBR,ELLEN JOHNSON SIRLEAF,3.4,12,20140408
3522,LBR,ELLEN JOHNSON SIRLEAF,7.0,20,20140408
3523,LBR,ELLEN JOHNSON SIRLEAF,1.9,10,20140408
3524,LBR,ELLEN JOHNSON SIRLEAF,3.0,2,20140408
3525,LBR,ELLEN JOHNSON SIRLEAF,3.0,8,20140408
3526,LBR,ELLEN JOHNSON SIRLEAF,3.4,4,20140408
3527,LBR,ELLEN JOHNSON SIRLEAF,-5.0,6,20121019
3528,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20121019
3529,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20121019
3530,LBR,ELLEN JOHNSON SIRLEAF,3.5,8,20121019
3531,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20121020
3532,LBR,ELLEN JOHNSON SIRLEAF,2.8,8,20121020
3533,LBR,ELLEN JOHNSON SIRLEAF,1.9,10,20121020
3534,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20141027
3535,LBR,ELLEN JOHNSON SIRLEAF,1.0,20,20141027
3536,LBR,ELLEN JOHNSON SIRLEAF,2.8,20,20141027
3537,LBR,ELLEN JOHNSON SIRLEAF,1.0,50,20141027
3538,LBR,ELLEN JOHNSON SIRLEAF,-2.0,7,20141027
3539,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20141027
3540,LBR,ELLEN JOHNSON SIRLEAF,-2.0,8,20141027
3541,LBR,ELLEN JOHNSON SIRLEAF,-5.0,8,20141027
3542,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20141027
3543,LBR,ELLEN JOHNSON SIRLEAF,-5.0,8,20141027
3544,LBR,ELLEN JOHNSON SIRLEAF,-5.0,2,20141027
3545,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20141027
3546,LBR,ELLEN JOHNSON SIRLEAF,3.4,8,20141027
3547,LBR,ELLEN JOHNSON SIRLEAF,7.4,3,20111116
3548,LBR,ELLEN JOHNSON SIRLEAF,1.0,7,20111116
3549,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20111116
3550,LBR,ELLEN JOHNSON SIRLEAF,7.4,1,20111116
3551,LBR,ELLEN JOHNSON SIRLEAF,-9.5,2,20111116
3552,LBR,ELLEN JOHNSON SIRLEAF,3.4,27,20111117
3553,LBR,ELLEN JOHNSON SIRLEAF,0.0,9,20111118
3554,LBR,ELLEN JOHNSON SIRLEAF,0.0,9,20111118
3555,LBR,ELLEN JOHNSON SIRLEAF,7.0,6,20111118
3556,LBR,ELLEN JOHNSON SIRLEAF,3.5,4,20090119
3557,LBR,ELLEN JOHNSON SIRLEAF,1.0,3,20140907
3558,LBR,ELLEN JOHNSON SIRLEAF,1.9,3,20140907
3559,LBR,ELLEN JOHNSON SIRLEAF,7.0,3,20140907
3560,LBR,ELLEN JOHNSON SIRLEAF,2.8,6,20140907
3561,LBR,ELLEN JOHNSON SIRLEAF,2.8,3,20140907
3562,LBR,ELLEN JOHNSON SIRLEAF,2.8,6,20141117
3563,LBR,ELLEN JOHNSON SIRLEAF,0.0,2,20141117
3564,LBR,ELLEN JOHNSON SIRLEAF,0.0,6,20141117
3565,LBR,ELLEN JOHNSON SIRLEAF,3.4,6,20141117
3566,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20141117
3567,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20141117
3568,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20141117
3569,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20141117
3570,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20141117
3571,LBR,ELLEN JOHNSON SIRLEAF,0.0,10,20141117
3572,LBR,ELLEN JOHNSON SIRLEAF,0.0,110,20141117
3573,LBR,ELLEN JOHNSON SIRLEAF,3.4,6,20141117
3574,LBR,ELLEN JOHNSON SIRLEAF,0.0,4,20141117
3575,LBR,ELLEN JOHNSON SIRLEAF,6.0,6,20131015
3576,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20131015
3577,LBR,ELLEN JOHNSON SIRLEAF,3.4,6,20131015
3578,LBR,ELLEN JOHNSON SIRLEAF,6.0,4,20131016
3579,LBR,ELLEN JOHNSON SIRLEAF,6.0,6,20131016
3580,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20131016
3581,LBR,ELLEN JOHNSON SIRLEAF,3.4,8,20131016
3582,LBR,ELLEN JOHNSON SIRLEAF,-0.4,6,20131016
3583,LBR,ELLEN JOHNSON SIRLEAF,-0.4,2,20131016
3584,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20110816
3585,LBR,ELLEN JOHNSON SIRLEAF,3.4,2,20110816
3586,LBR,ELLEN JOHNSON SIRLEAF,3.5,1,20110817
3587,LBR,ELLEN JOHNSON SIRLEAF,3.5,4,20110817
3588,LBR,ELLEN JOHNSON SIRLEAF,3.4,7,20110817
3589,LBR,ELLEN JOHNSON SIRLEAF,4.0,7,20110817
3590,LBR,ELLEN JOHNSON SIRLEAF,4.0,7,20110817
3591,LBR,ELLEN JOHNSON SIRLEAF,1.0,7,20110817
3592,LBR,ELLEN JOHNSON SIRLEAF,1.0,7,20110817
3593,LBR,ELLEN JOHNSON SIRLEAF,4.0,2,20110818
3594,LBR,ELLEN JOHNSON SIRLEAF,4.0,19,20110818
3595,LBR,ELLEN JOHNSON SIRLEAF,3.4,9,20110819
3596,LBR,ELLEN JOHNSON SIRLEAF,1.9,10,20130404
3597,LBR,ELLEN JOHNSON SIRLEAF,1.9,4,20030821
3598,LBR,ELLEN JOHNSON SIRLEAF,1.9,2,20030821
3599,LBR,ELLEN JOHNSON SIRLEAF,1.0,6,20140504
3600,LBR,ELLEN JOHNSON SIRLEAF,1.0,42,20140504
